tv,Ts,nparticles
0.6373072151014246,1,512
0.6415379018904505,2,512
0.6403275495258901,3,512
0.6418560029860249,4,512
0.6437549993816714,5,512
0.6452404390390016,6,512
0.6444759448057193,7,512
0.6437895475193746,8,512
0.6401609402708628,9,512
0.6366597167397201,10,512
0.6347136223421556,11,512
0.6332553292334054,12,512
0.6332549854964686,13,512
0.6336119437684434,14,512
0.6340517031008915,15,512
0.6343163792258804,16,512
0.6352259946112043,17,512
0.6344602261943268,18,512
0.6319809311317116,19,512
0.6290269259181395,20,512
0.6264117070400331,21,512
0.6244792794980567,22,512
0.6230447531217936,23,512
0.6216182764569181,24,512
0.620137087728969,25,512
0.6189860214303899,26,512
0.6184179319696556,27,512
0.6182895364925147,28,512
0.6172017051626162,29,512
0.6158598250054648,30,512
0.6145428398221492,31,512
0.6136797087739051,32,512
0.612867811828085,33,512
0.612370873064808,34,512
0.6113516430428645,35,512
0.6098575081013075,36,512
0.6085049334981157,37,512
0.607050436464129,38,512
0.6054138369691878,39,512
0.6036219263680943,40,512
0.6016059844682248,41,512
0.6000347079267938,42,512
0.598694891176383,43,512
0.5973893453500635,44,512
0.5960162477967202,45,512
0.5945633078968802,46,512
0.5926999788150977,47,512
0.5906639606469439,48,512
0.5883519242035478,49,512
0.5860272953940954,50,512
0.5838929334086662,51,512
0.5818999174300469,52,512
0.5800147243103779,53,512
0.5782200317534864,54,512
0.5761457520431514,55,512
0.5744080895616615,56,512
0.5729094431048768,57,512
0.5715002125613277,58,512
0.5700428723763902,59,512
0.5690425373678981,60,512
0.5680819011735222,61,512
0.5673715330027153,62,512
0.5666100703153992,63,512
0.5661449341208511,64,512
0.5656891042974754,65,512
0.5655164632872203,66,512
0.5652086454527545,67,512
0.5653680154803346,68,512
0.5655388126890734,69,512
0.5655768932108931,70,512
0.5652608350558539,71,512
0.5649251009991565,72,512
0.5644034874437266,73,512
0.5638275846894222,74,512
0.5635202058170092,75,512
0.563071435499439,76,512
0.5624693881873213,77,512
0.5619443624931207,78,512
0.5615237278630696,79,512
0.5610070146266398,80,512
0.5602571870026702,81,512
0.5595687790239742,82,512
0.5587142695306688,83,512
0.557916243486586,84,512
0.5571554191331973,85,512
0.5564277716831633,86,512
0.5556581177558337,87,512
0.555016745055996,88,512
0.5543533798428493,89,512
0.5537551136166727,90,512
0.5529807239960642,91,512
0.5521208681429163,92,512
0.551295268510818,93,512
0.5506379152965589,94,512
0.5498279374225067,95,512
0.5489180721221201,96,512
0.5481527767878127,97,512
0.5472925127606451,98,512
0.546569063819775,99,512
0.5458352686870018,100,512
0.5451584194083678,101,512
0.5442881718162716,102,512
0.5436625912154144,103,512
0.5429854227663261,104,512
0.5424954123757834,105,512
0.5420386653678243,106,512
0.541687514641362,107,512
0.5409275518292113,108,512
0.540183945964704,109,512
0.539422950338512,110,512
0.5387096672215148,111,512
0.5380730059596026,112,512
0.5375924528365952,113,512
0.5372667361150772,114,512
0.5369279956056757,115,512
0.536452827474028,116,512
0.5361156145813738,117,512
0.5355760140311694,118,512
0.534905245110164,119,512
0.5341193297858755,120,512
0.5332619584391503,121,512
0.5323189377217014,122,512
0.5314300198501426,123,512
0.530691937625341,124,512
0.5300320199206057,125,512
0.5294963518774686,126,512
0.5289790183592988,127,512
0.5284009409784922,128,512
0.5276559036349389,129,512
0.5268651492556014,130,512
0.5261307817557763,131,512
0.5253542090570409,132,512
0.5252815215381316,133,512
0.5284787932123665,134,512
0.6207102038937963,135,512
0.6199896737300427,136,512
0.6193430772146455,137,512
0.6205626780121869,138,512
0.6213518263848479,139,512
0.6202678339879782,140,512
0.6191293650940634,141,512
0.6179718671773943,142,512
0.6167997852315414,143,512
0.6156692397117235,144,512
0.6144107798409306,145,512
0.6131241491163224,146,512
0.6119157711466141,147,512
0.610745712975242,148,512
