tv,Ts,nparticles
0.5065430076039904,1,1024
0.508099002323746,2,1024
0.4967301343844783,3,1024
0.4908751116995472,4,1024
0.4863500904475627,5,1024
0.4805576658653515,6,1024
0.4733064924140816,7,1024
0.4685444336665966,8,1024
0.4652439343786201,9,1024
0.4620359020570765,10,1024
0.460143719595894,11,1024
0.4584703692286463,12,1024
0.4570438072071652,13,1024
0.45513948459313924,14,1024
0.45362351110211185,15,1024
0.4514762357570262,16,1024
0.45025008349603673,17,1024
0.4488272535124166,18,1024
0.44775510300200105,19,1024
0.4464485632027003,20,1024
0.44496951411103663,21,1024
0.4435938872077869,22,1024
0.4424981192266829,23,1024
0.44137633794785813,24,1024
0.4402762514339471,25,1024
0.43940539159260783,26,1024
0.43879418710863677,27,1024
0.4384161809907743,28,1024
0.4382511939382178,29,1024
0.4382649820009939,30,1024
0.4384264389425482,31,1024
0.4385751123131254,32,1024
0.4386828863602461,33,1024
0.4386857819284784,34,1024
0.4389744266556711,35,1024
0.43882287478592735,36,1024
0.43875969527290587,37,1024
0.4386334576982221,38,1024
0.4383863199251268,39,1024
0.4380521549783579,40,1024
0.4376959664336786,41,1024
0.43749573065714986,42,1024
0.43751439193821196,43,1024
0.43795212663086924,44,1024
0.4376458716029532,45,1024
0.43717584687680056,46,1024
0.4366115961809567,47,1024
0.4359379553848912,48,1024
0.4353272081432668,49,1024
0.43474248259459336,50,1024
0.4344113096514117,51,1024
0.4337015581224359,52,1024
0.43286780971788036,53,1024
0.43201391478045154,54,1024
0.43119956078220445,55,1024
0.43038514794865723,56,1024
0.4298437322793432,57,1024
0.4292970526840427,58,1024
0.4287175758944685,59,1024
0.4281543914874984,60,1024
0.4273481395660907,61,1024
0.4264844647261096,62,1024
0.42549094030566476,63,1024
0.4244304677425283,64,1024
0.4235554442434169,65,1024
0.4227005265459511,66,1024
0.42215612958797705,67,1024
0.421580758249239,68,1024
0.4210146178153559,69,1024
0.4205356623376613,70,1024
0.4200090644608328,71,1024
0.41945731777653367,72,1024
0.4188101428313062,73,1024
0.41818614893208295,74,1024
0.41754537315432005,75,1024
0.4168824463898415,76,1024
0.416098486115741,77,1024
0.4153552772830527,78,1024
0.4145048339851787,79,1024
0.41380715457651385,80,1024
