tv,Ts,nparticles
0.9280462147831627,1,512
0.9097500466271412,2,512
0.8828055204867498,3,512
0.861075733825116,4,512
0.8441589889007172,5,512
0.8259337709747513,6,512
0.806597040445768,7,512
0.7948737494988726,8,512
0.7871357279814113,9,512
0.7786555030020632,10,512
0.771460138222804,11,512
0.7662056303210989,12,512
0.7604968693846239,13,512
0.7562290577895845,14,512
0.7501379569378009,15,512
0.7457248359816935,16,512
0.7415375059287326,17,512
0.737141123501535,18,512
0.7322719423292269,19,512
0.7315387815045257,20,512
0.7333937786673314,21,512
0.731983217866077,22,512
0.7300765651504421,23,512
0.7276266348062088,24,512
0.7248852638956367,25,512
0.7220111936557757,26,512
0.7200008254571898,27,512
0.7205427597174359,28,512
0.7195500652298725,29,512
0.71648495294358,30,512
0.713470902383919,31,512
0.7107660905392114,32,512
0.7077319061979448,33,512
0.7043292661234166,34,512
0.7017926840208022,35,512
0.6996709021293648,36,512
0.6975632931705199,37,512
0.6953252303443523,38,512
0.6941599581639314,39,512
0.6935457597622189,40,512
0.6919382009666423,41,512
0.6902898640057318,42,512
0.688245522513226,43,512
0.6863063863986116,44,512
0.6838750296824292,45,512
0.6815399683250222,46,512
0.6791887056864413,47,512
0.677090004525085,48,512
0.674943446930481,49,512
0.6721462741331651,50,512
0.6701048155686629,51,512
0.6677360366332517,52,512
0.6667531630558833,53,512
0.6657603642426811,54,512
0.6654669569784037,55,512
0.665877950970511,56,512
0.6661545289243718,57,512
0.6661070047964136,58,512
0.6658240979627,59,512
0.665093231148179,60,512
0.6642815257841912,61,512
0.6636389452049706,62,512
0.6628669264454095,63,512
0.662290677074641,64,512
0.6617617273816557,65,512
0.660700581154965,66,512
0.6598879926230912,67,512
0.6593584055363672,68,512
0.658315247328812,69,512
0.6571222160556164,70,512
0.655408074530445,71,512
0.653623596944085,72,512
0.6522411082135029,73,512
0.6513239659880116,74,512
0.6498147110976613,75,512
0.6484185988115698,76,512
0.6463752139618406,77,512
0.6445033315775984,78,512
0.642932862078225,79,512
0.6417382425182764,80,512
0.6405553107711403,81,512
0.6394358052762473,82,512
0.638695861296835,83,512
0.637688073829112,84,512
