tv,Ts,nparticles
0.4807581222764985,1,512
0.4769808853911064,2,512
0.4733097583826649,3,512
0.47109087586116305,4,512
0.4678606464404028,5,512
0.46608324522543476,6,512
0.46592739877037054,7,512
0.46544553676253114,8,512
0.4646764287105783,9,512
0.4636492226126951,10,512
0.46232161656921666,11,512
0.46218875628035555,12,512
0.46229369761456146,13,512
0.4617712513691496,14,512
0.4613516524161193,15,512
0.460259627688087,16,512
0.4596206409107154,17,512
0.4590356003874182,18,512
0.45861604574124476,19,512
0.45861697069617796,20,512
0.458626065832451,21,512
0.4576110341933203,22,512
0.45617295818878345,23,512
0.454907951221908,24,512
0.4535296303634494,25,512
0.4522588674413249,26,512
0.45118361816017605,27,512
0.45067370067936546,28,512
0.45016224358860357,29,512
0.4499474875668716,30,512
0.4487012027259355,31,512
0.44751760900138404,32,512
0.4462783156569815,33,512
0.44492237299545356,34,512
0.4435284696864496,35,512
0.44189414885504635,36,512
0.4404244094072774,37,512
0.43894345508250643,38,512
0.43755635202825016,39,512
0.43610954749958275,40,512
0.4346081982301229,41,512
0.43345981736403927,42,512
0.4322687775188068,43,512
0.43122698050062697,44,512
0.4301034459090685,45,512
0.42937549203267833,46,512
0.42860801804482623,47,512
0.4283054036329846,48,512
0.42809316961354765,49,512
0.4278422096567686,50,512
0.4276274979464283,51,512
0.42742062148222504,52,512
0.42739764019195503,53,512
0.4270915431100644,54,512
0.42681459721172155,55,512
0.42651179966084884,56,512
0.426431654546617,57,512
0.42630740440441145,58,512
0.4258589696361981,59,512
0.4252525574184481,60,512
0.42453777715053065,61,512
0.42392518666056017,62,512
0.4235823207154768,63,512
0.4233657714761991,64,512
0.42330483971778754,65,512
0.4230258331871563,66,512
0.42249977941872724,67,512
0.4219741138582368,68,512
0.42162546065067147,69,512
0.4212530416263995,70,512
0.4207203270343528,71,512
0.4201590107372238,72,512
0.41945320645395184,73,512
0.4188072210237473,74,512
0.41810520743453655,75,512
0.41746806168953593,76,512
0.4168909358649691,77,512
0.41633355589573007,78,512
0.41612353120691503,79,512
0.41562321671548763,80,512
0.4150422849954819,81,512
0.4147020208545101,82,512
0.4145454522310126,83,512
0.414418756433193,84,512
0.41418510889822147,85,512
0.4139524605714743,86,512
0.4136369417448086,87,512
0.4133151398921297,88,512
0.413180079860043,89,512
0.41273412340951354,90,512
0.41234328360939176,91,512
0.4119710251664543,92,512
0.4115453123155753,93,512
0.41116466603552926,94,512
0.4106268374129602,95,512
0.41022245331410084,96,512
0.40990756555949354,97,512
0.40954651788321444,98,512
0.40940009062418514,99,512
0.40920624811308665,100,512
0.40910820669355485,101,512
0.4093057660743934,102,512
0.40920574866374854,103,512
0.4091630782257392,104,512
0.4090845455162359,105,512
0.4090417195494227,106,512
0.40902568137738143,107,512
0.40900337212604976,108,512
0.40892329132687777,109,512
0.408881839096823,110,512
0.40879118591951297,111,512
0.4087505820323271,112,512
0.40848914956545734,113,512
0.4083288308982326,114,512
0.40812841048426357,115,512
0.4078061523587743,116,512
0.40738498931261263,117,512
0.40688397033398044,118,512
0.40661186927059756,119,512
0.40628664896378847,120,512
0.40587835735086314,121,512
0.40529551217014315,122,512
0.40475847981961494,123,512
0.4042387462275305,124,512
0.4035036263956217,125,512
0.40270779255923184,126,512
0.4018619583915235,127,512
0.40100148385369255,128,512
0.40024761357599653,129,512
0.39962012047934703,130,512
0.3991419996878319,131,512
0.3987285238844596,132,512
0.39831734554889,133,512
0.3979506735465708,134,512
0.3974688517703047,135,512
0.39710008347338477,136,512
0.3966480391653565,137,512
0.3962900775947378,138,512
0.3960109615300384,139,512
0.3958307756204056,140,512
0.3955503273886471,141,512
0.3953450339658036,142,512
0.3951179454286893,143,512
0.3949802683488989,144,512
0.3948916080918165,145,512
0.3948226911940271,146,512
0.39472238833176454,147,512
0.3944662539259447,148,512
0.39424350812802433,149,512
0.39396468507078297,150,512
0.39367067179434895,151,512
0.3933411161669673,152,512
